id,targetDistance,breathingRate,heartRate,physiologicalState,timestamp,target
00513B9D7E80,2.0,15.0,59.0,1,2024-08-22 14:11:30.824022,1
00513B9D7E80,2.0,15.0,55.0,1,2024-08-22 14:11:31.817295,1
00513B9D7E80,2.0,15.0,55.0,1,2024-08-22 14:11:32.986010,1
00513B9D7E80,1.5,15.0,59.0,1,2024-08-22 14:11:33.817106,1
00513B9D7E80,2.0,15.0,59.0,2,2024-08-22 14:11:34.809008,1
00513B9D7E80,2.0,15.0,59.0,2,2024-08-22 14:11:35.806728,1
00513B9D7E80,2.0,15.0,59.0,2,2024-08-22 14:11:36.806056,1
00513B9D7E80,0.9,15.0,59.0,2,2024-08-22 14:11:37.802145,1
00513B9D7E80,2.0,15.0,55.0,1,2024-08-22 14:11:38.798174,1
00513B9D7E80,2.0,15.0,55.0,2,2024-08-22 14:11:39.799151,1
00513B9D7E80,0.9,14.0,55.0,2,2024-08-22 14:11:40.795296,1
