id,targetDistance,breathingRate,heartRate,physiologicalState,timestamp,target
00513B9D7E80,2.0,11.0,61.0,2,2024-09-09 13:28:38.485635,1
00513B9D7E80,1.5,11.0,61.0,2,2024-09-09 13:28:39.481408,1
00513B9D7E80,2.4,10.0,61.0,2,2024-09-09 13:28:40.497738,1
00513B9D7E80,2.0,11.0,61.0,2,2024-09-09 13:28:41.478359,1
00513B9D7E80,1.2,11.0,61.0,2,2024-09-09 13:28:42.474751,1
00513B9D7E80,1.5,11.0,61.0,2,2024-09-09 13:28:43.475003,1
00513B9D7E80,2.0,11.0,56.0,2,2024-09-09 13:28:44.471028,1
00513B9D7E80,2.0,11.0,52.0,2,2024-09-09 13:28:45.472508,1
00513B9D7E80,1.8,11.0,52.0,2,2024-09-09 13:28:46.515305,1
00513B9D7E80,2.2,11.0,52.0,2,2024-09-09 13:28:47.464222,1
00513B9D7E80,2.0,11.0,52.0,2,2024-09-09 13:28:48.465243,1
00513B9D7E80,0.9,11.0,52.0,2,2024-09-09 13:28:49.461381,1
00513B9D7E80,2.0,11.0,52.0,2,2024-09-09 13:28:50.457644,1
00513B9D7E80,2.0,11.0,52.0,2,2024-09-09 13:28:51.466903,1
00513B9D7E80,2.2,11.0,52.0,2,2024-09-09 13:28:52.478332,1
00513B9D7E80,1.3,11.0,52.0,2,2024-09-09 13:28:53.449633,1
00513B9D7E80,2.0,11.0,56.0,2,2024-09-09 13:28:54.451150,1
00513B9D7E80,1.7,11.0,56.0,2,2024-09-09 13:28:55.446382,1
00513B9D7E80,2.2,11.0,56.0,2,2024-09-09 13:28:56.442729,1
00513B9D7E80,2.0,11.0,56.0,2,2024-09-09 13:28:57.443951,1
00513B9D7E80,0.9,12.0,56.0,2,2024-09-09 13:28:58.440467,1
00513B9D7E80,2.0,12.0,56.0,2,2024-09-09 13:28:59.436974,1
00513B9D7E80,2.0,12.0,56.0,2,2024-09-09 13:29:00.436532,1
00513B9D7E80,2.1,12.0,56.0,2,2024-09-09 13:29:01.433392,1
00513B9D7E80,2.0,12.0,56.0,2,2024-09-09 13:29:02.429126,1
00513B9D7E80,2.0,12.0,56.0,2,2024-09-09 13:29:03.432221,1
00513B9D7E80,2.1,12.0,56.0,2,2024-09-09 13:29:04.450031,1
00513B9D7E80,2.1,12.0,56.0,2,2024-09-09 13:29:05.425989,1
00513B9D7E80,0.9,12.0,56.0,2,2024-09-09 13:29:06.421930,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:07.417732,1
00513B9D7E80,2.1,12.0,52.0,2,2024-09-09 13:29:08.418880,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:09.415376,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:10.411257,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:11.423022,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:12.444770,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:13.404258,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:14.405311,1
00513B9D7E80,2.1,12.0,52.0,2,2024-09-09 13:29:15.402490,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:16.397182,1
00513B9D7E80,2.0,10.0,52.0,2,2024-09-09 13:29:17.397913,1
00513B9D7E80,1.5,10.0,52.0,2,2024-09-09 13:29:18.403096,1
00513B9D7E80,2.1,10.0,52.0,2,2024-09-09 13:29:19.394178,1
00513B9D7E80,2.1,12.0,52.0,2,2024-09-09 13:29:20.389730,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:21.386955,1
00513B9D7E80,2.1,10.0,52.0,2,2024-09-09 13:29:22.477886,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:23.383539,1
00513B9D7E80,1.7,12.0,57.0,2,2024-09-09 13:29:24.378955,1
00513B9D7E80,1.7,17.0,56.0,2,2024-09-09 13:29:25.452989,1
00513B9D7E80,2.0,12.0,56.0,2,2024-09-09 13:29:26.378063,1
00513B9D7E80,2.0,10.0,56.0,2,2024-09-09 13:29:27.372510,1
00513B9D7E80,2.4,12.0,56.0,2,2024-09-09 13:29:28.438203,1
00513B9D7E80,2.0,12.0,56.0,2,2024-09-09 13:29:29.369438,1
00513B9D7E80,2.0,10.0,56.0,2,2024-09-09 13:29:30.365490,1
00513B9D7E80,2.2,10.0,52.0,2,2024-09-09 13:29:31.494121,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:32.361780,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:33.362750,1
00513B9D7E80,1.2,12.0,52.0,2,2024-09-09 13:29:34.358120,1
00513B9D7E80,2.2,10.0,52.0,2,2024-09-09 13:29:35.354372,1
00513B9D7E80,2.1,10.0,52.0,2,2024-09-09 13:29:36.355564,1
00513B9D7E80,2.1,10.0,52.0,2,2024-09-09 13:29:37.351755,1
00513B9D7E80,0.9,10.0,52.0,2,2024-09-09 13:29:38.349767,1
00513B9D7E80,2.0,10.0,52.0,2,2024-09-09 13:29:39.353440,1
00513B9D7E80,1.7,12.0,52.0,2,2024-09-09 13:29:40.345254,1
00513B9D7E80,2.0,12.0,52.0,2,2024-09-09 13:29:41.426808,1
